行权价,上涨触发%,下跌触发%,平仓时间,累计盈亏$,交易天数,日均盈亏$
±3,3.75,1.25,13:00,-1918.2,39,-49.18
±3,3.5,1.25,13:00,-1918.2,39,-49.18
±3,5.0,1.25,13:00,-1918.2,39,-49.18
±3,3.0,1.25,13:00,-1918.2,39,-49.18
±3,4.25,1.25,13:00,-1918.2,39,-49.18
±4,2.5,1.25,13:30,-1923.2,39,-49.31
±3,1.0,0.5,12:00,-1925.2,39,-49.36
±4,1.75,0.5,12:00,-1927.2,39,-49.42
±4,0.5,1.5,14:30,-1928.2,39,-49.44
±4,0.5,1.25,12:00,-1936.2,39,-49.65
±4,5.0,1.25,13:00,-1937.2,39,-49.67
±4,3.25,1.25,13:00,-1937.2,39,-49.67
±4,1.0,0.5,12:30,-1937.2,39,-49.67
±4,2.75,1.25,13:00,-1937.2,39,-49.67
±4,4.0,1.25,13:00,-1937.2,39,-49.67
±4,3.5,1.25,13:00,-1937.2,39,-49.67
±4,4.25,1.25,13:00,-1937.2,39,-49.67
±4,4.75,1.25,13:00,-1937.2,39,-49.67
±4,3.0,1.25,13:00,-1937.2,39,-49.67
±4,3.75,1.25,13:00,-1937.2,39,-49.67
±4,4.5,1.25,13:00,-1937.2,39,-49.67
±3,2.0,1.25,11:00,-1939.2,39,-49.72
±3,0.75,1.0,15:00,-1939.2,39,-49.72
±3,0.75,1.5,15:00,-1940.2,39,-49.75
±4,2.5,0.5,13:30,-1940.2,39,-49.75
±4,1.0,0.75,14:30,-1940.2,39,-49.75
±3,2.5,0.5,13:30,-1942.2,39,-49.8
±3,1.5,1.25,11:00,-1943.2,39,-49.83
±3,3.25,1.0,13:00,-1944.2,39,-49.85
±3,4.5,1.0,13:00,-1944.2,39,-49.85
±3,2.75,1.0,13:00,-1944.2,39,-49.85
±3,3.75,1.0,13:00,-1944.2,39,-49.85
±3,4.75,1.0,13:00,-1944.2,39,-49.85
±3,4.25,1.0,13:00,-1944.2,39,-49.85
±3,3.5,1.0,13:00,-1944.2,39,-49.85
±3,3.0,1.0,13:00,-1944.2,39,-49.85
±3,5.0,1.0,13:00,-1944.2,39,-49.85
±3,4.0,1.0,13:00,-1944.2,39,-49.85
±4,1.75,0.5,11:30,-1945.2,39,-49.88
±4,2.25,0.5,13:00,-1945.2,39,-49.88
±3,1.5,0.75,12:30,-1948.2,39,-49.95
±3,0.5,1.25,14:30,-1950.2,39,-50.01
±3,1.25,0.75,14:00,-1953.2,39,-50.08
±3,1.0,0.5,13:00,-1953.2,39,-50.08
±3,0.5,1.25,11:00,-1954.2,39,-50.11
±4,1.75,1.25,11:00,-1961.2,39,-50.29
±4,0.75,1.5,13:00,-1963.2,39,-50.34
±3,0.75,1.5,13:00,-1963.2,39,-50.34
±3,0.5,1.0,14:30,-1965.2,39,-50.39
±3,0.5,1.0,15:00,-1965.2,39,-50.39
±3,0.5,1.5,15:00,-1966.2,39,-50.42
±3,2.0,0.5,12:00,-1968.2,39,-50.47
±3,0.5,1.0,14:00,-1969.2,39,-50.49
±3,1.75,0.5,13:30,-1969.2,39,-50.49
±4,1.0,1.25,13:00,-1970.2,39,-50.52
±4,2.0,0.5,12:30,-1971.2,39,-50.54
±4,1.5,1.0,13:00,-1978.2,39,-50.72
±3,2.5,1.25,11:00,-1980.2,39,-50.77
±3,2.25,1.25,11:00,-1980.2,39,-50.77
±4,1.0,1.25,13:30,-1980.2,39,-50.77
±4,1.75,1.0,13:30,-1981.2,39,-50.8
±4,4.5,1.0,11:00,-1984.2,39,-50.88
±4,3.5,1.0,11:00,-1984.2,39,-50.88
±4,4.0,1.0,11:00,-1984.2,39,-50.88
±4,3.0,1.0,11:00,-1984.2,39,-50.88
±4,2.75,1.0,11:00,-1984.2,39,-50.88
±4,4.25,1.0,11:00,-1984.2,39,-50.88
±4,5.0,1.0,11:00,-1984.2,39,-50.88
±4,3.75,1.0,11:00,-1984.2,39,-50.88
±4,3.25,1.0,11:00,-1984.2,39,-50.88
±4,4.75,1.0,11:00,-1984.2,39,-50.88
±4,2.0,1.0,11:30,-1986.2,39,-50.93
±3,2.0,0.5,14:00,-1989.2,39,-51.01
±3,2.5,0.5,14:00,-1989.2,39,-51.01
±4,1.25,1.0,13:00,-1993.2,39,-51.11
±3,1.5,0.75,14:00,-1995.2,39,-51.16
±3,1.5,0.5,13:00,-1996.2,39,-51.18
±4,1.0,0.5,13:30,-1997.2,39,-51.21
±4,2.5,0.5,14:00,-2000.2,39,-51.29
±3,0.75,1.5,11:00,-2003.2,39,-51.36
±3,1.25,0.5,12:00,-2008.2,39,-51.49
±3,1.0,1.25,13:00,-2009.2,39,-51.52
±3,4.75,0.5,11:00,-2011.2,39,-51.57
±3,3.75,0.5,11:00,-2011.2,39,-51.57
±3,3.5,0.5,11:00,-2011.2,39,-51.57
±3,2.75,0.5,11:00,-2011.2,39,-51.57
±3,4.25,0.5,11:00,-2011.2,39,-51.57
±3,4.0,0.5,11:00,-2011.2,39,-51.57
±3,4.5,0.5,11:00,-2011.2,39,-51.57
±3,5.0,0.5,11:00,-2011.2,39,-51.57
±3,3.25,0.5,11:00,-2011.2,39,-51.57
±3,3.0,0.5,11:00,-2011.2,39,-51.57
±4,2.5,0.75,14:30,-2012.2,39,-51.59
±4,1.25,0.5,11:30,-2013.2,39,-51.62
±4,0.75,1.5,12:30,-2015.2,39,-51.67
±3,1.5,0.5,12:00,-2017.2,39,-51.72
±3,1.0,1.25,13:30,-2021.2,39,-51.83
±3,4.25,0.75,12:00,-2022.2,39,-51.85
±3,3.0,1.25,13:30,-2022.2,39,-51.85
±3,4.5,1.25,13:30,-2022.2,39,-51.85
±3,3.75,1.25,13:30,-2022.2,39,-51.85
±3,3.5,0.75,12:00,-2022.2,39,-51.85
±3,2.75,0.75,12:00,-2022.2,39,-51.85
±3,3.25,1.25,13:30,-2022.2,39,-51.85
±3,2.75,1.25,13:30,-2022.2,39,-51.85
±3,3.75,0.75,12:00,-2022.2,39,-51.85
±3,5.0,1.25,13:30,-2022.2,39,-51.85
±3,5.0,0.75,12:00,-2022.2,39,-51.85
±3,3.0,0.75,12:00,-2022.2,39,-51.85
±3,4.25,1.25,13:30,-2022.2,39,-51.85
±3,4.75,0.75,12:00,-2022.2,39,-51.85
±3,4.0,0.75,12:00,-2022.2,39,-51.85
±3,4.75,1.25,13:30,-2022.2,39,-51.85
±3,4.5,0.75,12:00,-2022.2,39,-51.85
±3,4.0,1.25,13:30,-2022.2,39,-51.85
±3,3.25,0.75,12:00,-2022.2,39,-51.85
±3,3.5,1.25,13:30,-2022.2,39,-51.85
±3,1.25,0.5,13:00,-2025.2,39,-51.93
±4,3.25,0.5,14:00,-2026.2,39,-51.95
±4,3.0,0.5,14:00,-2026.2,39,-51.95
±4,3.5,0.5,14:00,-2026.2,39,-51.95
±4,3.75,0.5,14:00,-2026.2,39,-51.95
±4,4.75,0.5,14:00,-2026.2,39,-51.95
±4,4.25,0.5,14:00,-2026.2,39,-51.95
±4,5.0,0.5,14:00,-2026.2,39,-51.95
±4,2.75,0.5,14:00,-2026.2,39,-51.95
±4,4.5,0.5,14:00,-2026.2,39,-51.95
±4,4.0,0.5,14:00,-2026.2,39,-51.95
±3,0.5,1.5,14:30,-2028.2,39,-52.01
±3,1.0,1.25,11:00,-2029.2,39,-52.03
±4,3.5,1.25,13:30,-2033.2,39,-52.13
±4,5.0,1.25,13:30,-2033.2,39,-52.13
±4,3.25,1.25,13:30,-2033.2,39,-52.13
±4,3.75,1.25,13:30,-2033.2,39,-52.13
±4,4.5,1.25,13:30,-2033.2,39,-52.13
±4,4.25,1.25,13:30,-2033.2,39,-52.13
±4,3.0,1.25,13:30,-2033.2,39,-52.13
±4,4.75,1.25,13:30,-2033.2,39,-52.13
±4,2.75,1.25,13:30,-2033.2,39,-52.13
±4,4.0,1.25,13:30,-2033.2,39,-52.13
±3,1.25,1.25,11:00,-2034.2,39,-52.16
±4,1.0,0.5,14:00,-2034.2,39,-52.16
±3,1.0,1.0,13:00,-2035.2,39,-52.18
±4,1.5,1.25,13:30,-2036.2,39,-52.21
±4,1.25,1.25,13:30,-2036.2,39,-52.21
±4,1.5,1.25,13:00,-2039.2,39,-52.29
±3,0.5,1.25,11:30,-2044.2,39,-52.42
±3,0.5,1.25,12:00,-2049.2,39,-52.54
±4,5.0,0.5,13:30,-2050.2,39,-52.57
±4,3.5,0.5,13:30,-2050.2,39,-52.57
±4,4.5,0.5,13:30,-2050.2,39,-52.57
±4,4.75,0.5,13:30,-2050.2,39,-52.57
±4,4.0,0.5,13:30,-2050.2,39,-52.57
±4,2.75,0.5,13:30,-2050.2,39,-52.57
±4,3.75,0.5,13:30,-2050.2,39,-52.57
±4,4.25,0.5,13:30,-2050.2,39,-52.57
±4,3.0,0.5,13:30,-2050.2,39,-52.57
±4,3.25,0.5,13:30,-2050.2,39,-52.57
±4,1.0,1.0,11:30,-2051.2,39,-52.59
±3,1.5,1.25,13:00,-2052.2,39,-52.62
±4,1.25,0.5,13:30,-2053.2,39,-52.65
±4,1.5,0.5,13:30,-2053.2,39,-52.65
±4,1.75,0.5,14:00,-2054.2,39,-52.67
±4,1.25,1.25,13:00,-2054.2,39,-52.67
±3,1.5,1.25,13:30,-2054.2,39,-52.67
±3,2.0,0.75,14:30,-2055.2,39,-52.7
±4,2.25,1.0,11:30,-2057.2,39,-52.75
±4,2.5,1.0,11:30,-2057.2,39,-52.75
±3,2.25,0.5,13:00,-2057.2,39,-52.75
±3,2.0,0.5,11:30,-2058.2,39,-52.77
±3,1.25,1.25,13:30,-2061.2,39,-52.85
±4,1.25,0.5,12:30,-2062.2,39,-52.88
±4,1.75,0.75,14:30,-2066.2,39,-52.98
±4,1.5,1.0,11:30,-2067.2,39,-53.01
±3,1.75,1.25,11:00,-2068.2,39,-53.03
±3,2.5,0.75,14:30,-2069.2,39,-53.06
±4,2.25,1.0,13:00,-2071.2,39,-53.11
±3,1.5,1.0,13:00,-2078.2,39,-53.29
±4,0.5,1.5,11:00,-2078.2,39,-53.29
±3,1.25,1.25,13:00,-2081.2,39,-53.36
±4,5.0,0.75,14:30,-2085.2,39,-53.47
±4,4.25,0.75,14:30,-2085.2,39,-53.47
±4,3.75,0.75,14:30,-2085.2,39,-53.47
±4,3.25,0.75,14:30,-2085.2,39,-53.47
±4,4.5,0.75,14:30,-2085.2,39,-53.47
±4,4.75,0.75,14:30,-2085.2,39,-53.47
±4,2.75,0.75,14:30,-2085.2,39,-53.47
±4,4.0,0.75,14:30,-2085.2,39,-53.47
±4,3.0,0.75,14:30,-2085.2,39,-53.47
±4,3.5,0.75,14:30,-2085.2,39,-53.47
±3,2.5,1.0,13:30,-2086.2,39,-53.49
±4,1.75,0.5,12:30,-2091.2,39,-53.62
±3,0.75,1.5,12:30,-2092.2,39,-53.65
±3,1.75,0.5,12:00,-2097.2,39,-53.77
±4,1.75,1.0,11:30,-2106.2,39,-54.01
±3,1.25,1.0,13:00,-2107.2,39,-54.03
±4,2.5,1.0,13:30,-2111.2,39,-54.13
±4,0.5,1.5,13:30,-2113.2,39,-54.18
±3,1.75,1.0,13:30,-2113.2,39,-54.18
±3,2.25,1.25,13:00,-2113.2,39,-54.18
±3,2.75,1.0,11:00,-2115.2,39,-54.24
±3,4.25,1.0,11:00,-2115.2,39,-54.24
±3,4.5,1.0,11:00,-2115.2,39,-54.24
±3,3.25,1.0,11:00,-2115.2,39,-54.24
±3,4.0,1.0,11:00,-2115.2,39,-54.24
±3,4.75,1.0,11:00,-2115.2,39,-54.24
±3,5.0,1.0,11:00,-2115.2,39,-54.24
±3,3.0,1.0,11:00,-2115.2,39,-54.24
±3,3.5,1.0,11:00,-2115.2,39,-54.24
±3,3.75,1.0,11:00,-2115.2,39,-54.24
±4,1.0,1.0,12:00,-2122.2,39,-54.42
±4,1.0,0.75,15:00,-2123.2,39,-54.44
±4,0.5,1.5,14:00,-2123.2,39,-54.44
±3,2.25,0.5,11:30,-2126.2,39,-54.52
±3,2.5,0.5,11:30,-2126.2,39,-54.52
±4,1.5,1.5,11:00,-2127.2,39,-54.54
±4,2.25,1.25,13:00,-2132.2,39,-54.67
±4,1.0,1.0,12:30,-2133.2,39,-54.7
±4,0.75,2.25,11:00,-2135.2,39,-54.75
±4,2.0,1.5,11:00,-2136.2,39,-54.77
±3,2.25,1.0,13:00,-2139.2,39,-54.85
±3,2.25,1.25,13:30,-2146.2,39,-55.03
±3,1.0,0.5,11:30,-2147.2,39,-55.06
±3,1.5,0.5,11:30,-2149.2,39,-55.11
±3,1.0,0.5,12:30,-2151.2,39,-55.16
±4,0.75,1.5,11:30,-2153.2,39,-55.21
±4,2.0,0.75,15:00,-2159.2,39,-55.36
±4,2.0,1.0,14:00,-2160.2,39,-55.39
±3,2.0,0.5,12:30,-2160.2,39,-55.39
±4,2.5,1.5,11:00,-2165.2,39,-55.52
±4,2.25,1.5,11:00,-2165.2,39,-55.52
±4,2.0,1.0,12:30,-2167.2,39,-55.57
±3,2.0,1.0,11:30,-2167.2,39,-55.57
±4,2.25,0.75,12:30,-2168.2,39,-55.59
±4,1.0,1.0,13:30,-2168.2,39,-55.59
±4,2.5,0.75,12:30,-2168.2,39,-55.59
±4,2.25,1.25,13:30,-2169.2,39,-55.62
±4,1.25,1.0,11:30,-2174.2,39,-55.75
±4,2.0,1.0,12:00,-2176.2,39,-55.8
±4,1.5,0.5,12:30,-2182.2,39,-55.95
±3,1.0,0.75,14:30,-2183.2,39,-55.98
±4,2.25,0.5,13:30,-2186.2,39,-56.06
±3,1.75,0.5,11:30,-2187.2,39,-56.08
±4,1.0,1.5,11:00,-2190.2,39,-56.16
±3,0.5,1.5,13:30,-2192.2,39,-56.21
±3,1.0,0.5,13:30,-2194.2,39,-56.26
±4,3.25,1.25,11:00,-2194.2,39,-56.26
±4,3.0,1.25,11:00,-2194.2,39,-56.26
±4,2.0,1.25,14:00,-2194.2,39,-56.26
±4,4.0,1.25,11:00,-2194.2,39,-56.26
±4,3.5,1.25,11:00,-2194.2,39,-56.26
±4,5.0,1.25,11:00,-2194.2,39,-56.26
±4,4.75,1.25,11:00,-2194.2,39,-56.26
±4,2.75,1.25,11:00,-2194.2,39,-56.26
±4,4.25,1.25,11:00,-2194.2,39,-56.26
±4,3.75,1.25,11:00,-2194.2,39,-56.26
±4,4.5,1.25,11:00,-2194.2,39,-56.26
±3,2.75,0.5,13:30,-2195.2,39,-56.29
±3,3.75,0.5,13:30,-2195.2,39,-56.29
±3,3.0,0.5,13:30,-2195.2,39,-56.29
±3,3.5,0.5,13:30,-2195.2,39,-56.29
±3,4.5,0.5,13:30,-2195.2,39,-56.29
±3,3.25,0.5,13:30,-2195.2,39,-56.29
±3,4.75,0.5,13:30,-2195.2,39,-56.29
±3,4.0,0.5,13:30,-2195.2,39,-56.29
±3,4.25,0.5,13:30,-2195.2,39,-56.29
±3,5.0,0.5,13:30,-2195.2,39,-56.29
±3,2.0,1.25,14:00,-2201.2,39,-56.44
±3,2.5,1.25,14:00,-2201.2,39,-56.44
±4,1.25,1.5,11:00,-2204.2,39,-56.52
±4,1.25,1.0,12:00,-2207.2,39,-56.59
±4,2.0,0.5,14:30,-2210.2,39,-56.67
±3,1.75,0.5,14:00,-2212.2,39,-56.72
±4,5.0,0.5,11:30,-2217.2,39,-56.85
±4,2.75,0.5,11:30,-2217.2,39,-56.85
±4,4.5,0.5,11:30,-2217.2,39,-56.85
±4,3.25,0.5,11:30,-2217.2,39,-56.85
±4,3.5,0.5,11:30,-2217.2,39,-56.85
±4,4.25,0.5,11:30,-2217.2,39,-56.85
±4,3.0,0.5,11:30,-2217.2,39,-56.85
±4,4.75,0.5,11:30,-2217.2,39,-56.85
±4,4.0,0.5,11:30,-2217.2,39,-56.85
±4,3.75,0.5,11:30,-2217.2,39,-56.85
±4,4.5,1.0,13:30,-2221.2,39,-56.95
±4,4.25,1.0,13:30,-2221.2,39,-56.95
±4,5.0,1.0,13:30,-2221.2,39,-56.95
±4,2.75,1.0,13:30,-2221.2,39,-56.95
±4,4.0,1.0,13:30,-2221.2,39,-56.95
±4,3.5,1.0,13:30,-2221.2,39,-56.95
±4,3.0,1.0,13:30,-2221.2,39,-56.95
±4,4.75,1.0,13:30,-2221.2,39,-56.95
±4,3.75,1.0,13:30,-2221.2,39,-56.95
±4,3.25,1.0,13:30,-2221.2,39,-56.95
±4,1.5,1.0,12:00,-2223.2,39,-57.01
±4,1.5,1.0,13:30,-2224.2,39,-57.03
±4,1.25,1.0,13:30,-2224.2,39,-57.03
±3,1.5,0.5,13:30,-2227.2,39,-57.11
±3,3.0,0.5,14:00,-2232.2,39,-57.24
±3,3.75,0.5,14:00,-2232.2,39,-57.24
±3,4.5,0.5,14:00,-2232.2,39,-57.24
±3,4.75,0.5,14:00,-2232.2,39,-57.24
±3,3.25,0.5,14:00,-2232.2,39,-57.24
±3,4.0,0.5,14:00,-2232.2,39,-57.24
±3,5.0,0.5,14:00,-2232.2,39,-57.24
±3,2.75,0.5,14:00,-2232.2,39,-57.24
±3,4.25,0.5,14:00,-2232.2,39,-57.24
±3,3.5,0.5,14:00,-2232.2,39,-57.24
±3,1.25,0.5,13:30,-2234.2,39,-57.29
±3,2.25,1.0,11:30,-2235.2,39,-57.31
±3,1.0,0.5,14:00,-2235.2,39,-57.31
±3,2.5,1.0,11:30,-2235.2,39,-57.31
±4,0.75,2.75,11:00,-2239.2,39,-57.42
±4,0.75,4.25,11:00,-2239.2,39,-57.42
±4,0.75,4.0,11:00,-2239.2,39,-57.42
±4,0.75,3.75,11:00,-2239.2,39,-57.42
±4,0.75,3.5,11:00,-2239.2,39,-57.42
±4,0.75,4.5,11:00,-2239.2,39,-57.42
±4,0.75,2.5,11:00,-2239.2,39,-57.42
±4,0.75,4.75,11:00,-2239.2,39,-57.42
±4,0.75,3.25,11:00,-2239.2,39,-57.42
±4,0.75,3.0,11:00,-2239.2,39,-57.42
±4,0.75,5.0,11:00,-2239.2,39,-57.42
±3,3.25,0.75,14:30,-2240.2,39,-57.44
±4,1.25,0.5,14:00,-2240.2,39,-57.44
±3,4.0,0.75,14:30,-2240.2,39,-57.44
±3,2.75,0.75,14:30,-2240.2,39,-57.44
±3,4.75,0.75,14:30,-2240.2,39,-57.44
±3,3.0,0.75,14:30,-2240.2,39,-57.44
±3,3.5,0.75,14:30,-2240.2,39,-57.44
±3,4.25,0.75,14:30,-2240.2,39,-57.44
±3,3.75,0.75,14:30,-2240.2,39,-57.44
±3,4.5,0.75,14:30,-2240.2,39,-57.44
±3,5.0,0.75,14:30,-2240.2,39,-57.44
±4,2.5,0.75,15:00,-2245.2,39,-57.57
±4,2.25,0.5,14:00,-2246.2,39,-57.59
±4,0.5,1.5,13:00,-2249.2,39,-57.67
±4,0.75,2.25,14:00,-2254.2,39,-57.8
±4,1.75,1.5,11:00,-2256.2,39,-57.85
±3,1.0,1.0,11:30,-2256.2,39,-57.85
±4,1.25,1.0,12:30,-2258.2,39,-57.9
±4,2.25,0.75,14:30,-2258.2,39,-57.9
±3,1.5,1.0,11:30,-2258.2,39,-57.9
±4,2.0,1.25,11:30,-2259.2,39,-57.93
±4,0.75,2.25,13:00,-2262.2,39,-58.01
±4,2.0,1.5,13:00,-2263.2,39,-58.03
±3,1.0,1.0,12:00,-2265.2,39,-58.08
±3,2.5,1.0,14:00,-2266.2,39,-58.11
±3,2.0,1.0,14:00,-2266.2,39,-58.11
±4,2.25,0.5,12:00,-2272.2,39,-58.26
±4,2.5,0.5,12:00,-2272.2,39,-58.26
±3,1.25,0.5,11:30,-2273.2,39,-58.29
±4,1.0,0.5,14:30,-2274.2,39,-58.31
±4,1.0,1.25,12:30,-2275.2,39,-58.34
±3,1.25,0.5,12:30,-2277.2,39,-58.39
±3,1.75,0.75,14:30,-2278.2,39,-58.42
±4,0.5,2.25,15:00,-2279.2,39,-58.44
±3,2.0,1.5,13:00,-2279.2,39,-58.44
±4,0.75,1.5,12:00,-2279.2,39,-58.44
±3,0.5,1.5,14:00,-2282.2,39,-58.52
±4,0.75,2.25,15:00,-2284.2,39,-58.57
±4,0.75,2.25,13:30,-2285.2,39,-58.59
±4,1.75,1.0,12:30,-2287.2,39,-58.65
±3,1.75,0.5,12:30,-2289.2,39,-58.7
±4,0.5,1.5,12:30,-2290.2,39,-58.72
±4,1.75,1.0,12:00,-2296.2,39,-58.88
±4,2.5,1.0,14:00,-2296.2,39,-58.88
±3,1.75,1.0,11:30,-2296.2,39,-58.88
±4,1.5,0.5,14:00,-2297.2,39,-58.9
±4,2.0,1.5,13:30,-2301.2,39,-59.01
±3,4.25,1.25,11:00,-2303.2,39,-59.06
±4,1.0,1.25,12:00,-2303.2,39,-59.06
±3,5.0,1.25,11:00,-2303.2,39,-59.06
±3,2.75,1.25,11:00,-2303.2,39,-59.06
±3,3.5,1.25,11:00,-2303.2,39,-59.06
±3,4.75,1.25,11:00,-2303.2,39,-59.06
±3,4.5,1.25,11:00,-2303.2,39,-59.06
±3,3.75,1.25,11:00,-2303.2,39,-59.06
±3,3.0,1.25,11:00,-2303.2,39,-59.06
±3,4.0,1.25,11:00,-2303.2,39,-59.06
±3,3.25,1.25,11:00,-2303.2,39,-59.06
±3,2.0,1.5,11:00,-2306.2,39,-59.13
±4,0.75,2.25,14:30,-2307.2,39,-59.16
±3,2.0,1.5,13:30,-2307.2,39,-59.16
±3,2.0,1.0,12:00,-2308.2,39,-59.18
±4,1.5,0.75,14:30,-2309.2,39,-59.21
±4,2.0,1.25,12:30,-2309.2,39,-59.21
±3,1.5,1.5,11:00,-2310.2,39,-59.24
±3,0.75,2.25,13:00,-2310.2,39,-59.24
±3,0.75,1.5,11:30,-2310.2,39,-59.24
±4,0.75,2.25,12:30,-2311.2,39,-59.26
±3,0.75,2.25,13:30,-2311.2,39,-59.26
±4,3.75,0.75,12:30,-2312.2,39,-59.29
±4,4.25,0.75,12:30,-2312.2,39,-59.29
±4,2.75,0.75,12:30,-2312.2,39,-59.29
±4,3.0,0.75,12:30,-2312.2,39,-59.29
±4,3.5,0.75,12:30,-2312.2,39,-59.29
±4,4.0,0.75,12:30,-2312.2,39,-59.29
±4,3.25,0.75,12:30,-2312.2,39,-59.29
±4,5.0,0.75,12:30,-2312.2,39,-59.29
±4,4.5,0.75,12:30,-2312.2,39,-59.29
±4,4.75,0.75,12:30,-2312.2,39,-59.29
±3,0.75,2.25,14:00,-2317.2,39,-59.42
±4,0.5,1.5,11:30,-2318.2,39,-59.44
±3,2.25,0.5,13:30,-2319.2,39,-59.47
±3,0.5,1.5,11:00,-2321.2,39,-59.52
±3,1.0,1.0,12:30,-2321.2,39,-59.52
±4,3.75,1.0,14:00,-2322.2,39,-59.54
±4,3.5,1.0,14:00,-2322.2,39,-59.54
±4,4.5,1.0,14:00,-2322.2,39,-59.54
±4,4.75,1.0,14:00,-2322.2,39,-59.54
±4,4.0,1.0,14:00,-2322.2,39,-59.54
±4,3.25,1.0,14:00,-2322.2,39,-59.54
±4,3.0,1.0,14:00,-2322.2,39,-59.54
±4,2.75,1.0,14:00,-2322.2,39,-59.54
±4,4.25,1.0,14:00,-2322.2,39,-59.54
±4,5.0,1.0,14:00,-2322.2,39,-59.54
±4,1.0,1.25,11:30,-2324.2,39,-59.59
±3,2.5,0.75,12:30,-2325.2,39,-59.62
±3,2.25,0.75,12:30,-2325.2,39,-59.62
±3,2.0,1.0,12:30,-2330.2,39,-59.75
±4,2.5,1.25,11:30,-2330.2,39,-59.75
±4,1.0,1.0,14:00,-2330.2,39,-59.75
±4,2.5,1.25,14:00,-2330.2,39,-59.75
±4,2.25,1.25,11:30,-2330.2,39,-59.75
±4,0.75,2.0,11:00,-2334.2,39,-59.85
±3,0.75,1.5,12:00,-2337.2,39,-59.93
±3,1.0,1.0,13:30,-2338.2,39,-59.95
±3,3.0,1.0,13:30,-2339.2,39,-59.98
±3,3.5,1.0,13:30,-2339.2,39,-59.98
±3,2.75,1.0,13:30,-2339.2,39,-59.98
±3,5.0,1.0,13:30,-2339.2,39,-59.98
±3,3.75,1.0,13:30,-2339.2,39,-59.98
±3,4.25,1.0,13:30,-2339.2,39,-59.98
±3,4.0,1.0,13:30,-2339.2,39,-59.98
±3,3.25,1.0,13:30,-2339.2,39,-59.98
±3,4.5,1.0,13:30,-2339.2,39,-59.98
±3,4.75,1.0,13:30,-2339.2,39,-59.98
±4,1.5,1.25,11:30,-2340.2,39,-60.01
±4,1.25,0.75,14:30,-2341.2,39,-60.03
±4,2.5,0.5,14:30,-2346.2,39,-60.16
±3,2.25,1.5,11:00,-2347.2,39,-60.18
±3,2.5,1.5,11:00,-2347.2,39,-60.18
±3,1.25,1.0,12:00,-2348.2,39,-60.21
±4,1.75,0.75,15:00,-2349.2,39,-60.24
±4,1.75,1.0,14:00,-2350.2,39,-60.26
±3,0.75,2.25,11:00,-2352.2,39,-60.31
±4,3.5,1.25,14:00,-2356.2,39,-60.42
±4,4.5,1.25,14:00,-2356.2,39,-60.42
±4,4.25,1.25,14:00,-2356.2,39,-60.42
±4,3.25,1.25,14:00,-2356.2,39,-60.42
±4,3.0,1.25,14:00,-2356.2,39,-60.42
±4,4.75,1.25,14:00,-2356.2,39,-60.42
±4,2.75,1.25,14:00,-2356.2,39,-60.42
±4,4.0,1.25,14:00,-2356.2,39,-60.42
±4,3.75,1.25,14:00,-2356.2,39,-60.42
±4,5.0,1.25,14:00,-2356.2,39,-60.42
±4,2.25,1.0,13:30,-2357.2,39,-60.44
±4,2.0,1.25,12:00,-2357.2,39,-60.44
±3,1.5,1.0,12:00,-2357.2,39,-60.44
±3,0.5,1.5,13:00,-2364.2,39,-60.62
±4,1.0,1.25,14:00,-2364.2,39,-60.62
±3,2.25,0.5,14:00,-2366.2,39,-60.67
±3,1.5,1.0,13:30,-2371.2,39,-60.8
±4,5.0,1.0,11:30,-2378.2,39,-60.98
±4,1.5,1.0,12:30,-2378.2,39,-60.98
±4,2.75,1.0,11:30,-2378.2,39,-60.98
±4,4.0,1.0,11:30,-2378.2,39,-60.98
±4,4.25,1.0,11:30,-2378.2,39,-60.98
±3,1.25,1.0,13:30,-2378.2,39,-60.98
±4,3.25,1.0,11:30,-2378.2,39,-60.98
±4,4.5,1.0,11:30,-2378.2,39,-60.98
±4,3.75,1.0,11:30,-2378.2,39,-60.98
±4,4.75,1.0,11:30,-2378.2,39,-60.98
±4,3.0,1.0,11:30,-2378.2,39,-60.98
±4,3.5,1.0,11:30,-2378.2,39,-60.98
±4,1.75,1.25,11:30,-2379.2,39,-61.01
±3,0.75,2.25,14:30,-2381.2,39,-61.06
±3,1.25,1.0,11:30,-2382.2,39,-61.08
±4,1.75,1.25,14:00,-2384.2,39,-61.13
±4,0.5,2.25,11:00,-2387.2,39,-61.21
±4,4.75,0.75,15:00,-2388.2,39,-61.24
±4,3.25,0.75,15:00,-2388.2,39,-61.24
±4,3.75,0.75,15:00,-2388.2,39,-61.24
±4,3.0,0.75,15:00,-2388.2,39,-61.24
±4,3.5,0.75,15:00,-2388.2,39,-61.24
±4,4.5,0.75,15:00,-2388.2,39,-61.24
±4,4.25,0.75,15:00,-2388.2,39,-61.24
±4,1.25,1.25,12:00,-2388.2,39,-61.24
±4,4.0,0.75,15:00,-2388.2,39,-61.24
±4,2.75,0.75,15:00,-2388.2,39,-61.24
±4,5.0,0.75,15:00,-2388.2,39,-61.24
±4,4.5,0.5,12:00,-2392.2,39,-61.34
±4,2.75,0.5,12:00,-2392.2,39,-61.34
±4,3.25,0.5,12:00,-2392.2,39,-61.34
±4,5.0,0.5,12:00,-2392.2,39,-61.34
±4,4.75,0.5,12:00,-2392.2,39,-61.34
±4,4.0,0.5,12:00,-2392.2,39,-61.34
±4,4.25,0.5,12:00,-2392.2,39,-61.34
