行权价,上涨触发%,下跌触发%,平仓时间,累计盈亏$,交易天数,日均盈亏$
±0.5,2.0,1.5,10:30,-890.2,39,-22.83
±1,0.75,2.0,10:00,-890.2,39,-22.83
±0.5,2.0,3.0,10:30,-893.2,39,-22.9
±0.5,1.25,1.75,10:30,-893.2,39,-22.9
±0.5,3.25,2.5,10:00,-893.2,39,-22.9
±1,2.75,0.75,14:00,-893.2,39,-22.9
±0.5,3.5,2.5,10:00,-893.2,39,-22.9
±1,1.25,1.25,10:00,-893.2,39,-22.9
±0.5,2.0,1.25,10:30,-894.2,39,-22.93
±1,3.0,1.5,10:00,-894.2,39,-22.93
±0.5,2.25,1.0,11:00,-894.2,39,-22.93
±1,2.75,0.75,12:00,-894.2,39,-22.93
±1,1.25,2.25,10:00,-895.2,39,-22.95
±0.5,0.75,1.75,10:30,-896.2,39,-22.98
±1,0.75,1.0,11:30,-896.2,39,-22.98
±0.5,2.0,3.25,10:00,-896.2,39,-22.98
±0.5,1.5,0.75,14:00,-896.2,39,-22.98
±1,5.0,1.75,10:00,-897.2,39,-23.01
±1,4.25,1.75,10:00,-897.2,39,-23.01
±1,4.75,1.75,10:00,-897.2,39,-23.01
±1,4.5,1.75,10:00,-897.2,39,-23.01
±0.5,2.0,2.0,10:30,-897.2,39,-23.01
±1,3.75,1.75,10:00,-897.2,39,-23.01
±1,4.0,1.75,10:00,-897.2,39,-23.01
±1,2.5,0.5,12:30,-899.2,39,-23.06
±1,3.25,1.25,13:00,-899.2,39,-23.06
±1,1.5,2.5,10:00,-900.2,39,-23.08
±1,0.75,2.25,13:00,-900.2,39,-23.08
±1,2.5,0.5,14:00,-901.2,39,-23.11
±1,0.5,2.5,14:00,-901.2,39,-23.11
±0.5,0.5,3.25,10:30,-902.2,39,-23.13
±1,2.0,1.25,10:00,-903.2,39,-23.16
±0.5,1.75,1.0,11:00,-903.2,39,-23.16
±0.5,2.25,2.75,10:30,-903.2,39,-23.16
±0.5,3.25,0.5,12:00,-904.2,39,-23.18
±1,2.0,2.25,10:00,-905.2,39,-23.21
±0.5,2.0,0.5,13:00,-906.2,39,-23.24
±1,2.0,0.75,12:30,-906.2,39,-23.24
±0.5,3.0,2.5,10:00,-908.2,39,-23.29
±0.5,4.0,1.5,10:30,-908.2,39,-23.29
±0.5,4.5,1.5,10:30,-908.2,39,-23.29
±0.5,4.75,1.5,10:30,-908.2,39,-23.29
±0.5,4.25,1.5,10:30,-908.2,39,-23.29
±0.5,1.75,1.5,10:30,-908.2,39,-23.29
±0.5,5.0,1.5,10:30,-908.2,39,-23.29
±0.5,3.75,1.5,10:30,-908.2,39,-23.29
±0.5,2.25,2.5,10:30,-909.2,39,-23.31
±0.5,1.25,3.5,10:30,-909.2,39,-23.31
±0.5,1.75,0.5,12:30,-910.2,39,-23.34
±0.5,3.5,0.75,14:00,-910.2,39,-23.34
±0.5,4.75,3.0,10:30,-911.2,39,-23.36
±0.5,5.0,3.0,10:30,-911.2,39,-23.36
±0.5,3.75,3.0,10:30,-911.2,39,-23.36
±0.5,1.75,3.0,10:30,-911.2,39,-23.36
±0.5,4.0,3.0,10:30,-911.2,39,-23.36
±0.5,4.25,3.0,10:30,-911.2,39,-23.36
±0.5,4.5,3.0,10:30,-911.2,39,-23.36
±0.5,2.0,0.75,11:30,-911.2,39,-23.36
±0.5,1.75,1.25,10:30,-912.2,39,-23.39
±0.5,4.25,1.25,10:30,-912.2,39,-23.39
±0.5,2.25,0.5,13:00,-912.2,39,-23.39
±0.5,4.5,1.25,10:30,-912.2,39,-23.39
±0.5,1.25,3.5,10:00,-912.2,39,-23.39
±0.5,4.75,1.25,10:30,-912.2,39,-23.39
±1,3.25,1.25,13:30,-912.2,39,-23.39
±0.5,3.75,1.25,10:30,-912.2,39,-23.39
±0.5,0.75,3.5,10:30,-912.2,39,-23.39
±0.5,4.0,1.25,10:30,-912.2,39,-23.39
±0.5,5.0,1.25,10:30,-912.2,39,-23.39
±1,2.5,1.0,13:30,-912.2,39,-23.39
±1,1.0,1.0,14:30,-913.2,39,-23.42
±0.5,5.0,3.0,10:00,-914.2,39,-23.44
±0.5,4.0,3.0,10:00,-914.2,39,-23.44
±0.5,1.25,4.75,10:00,-914.2,39,-23.44
±0.5,1.25,4.0,10:00,-914.2,39,-23.44
±1,1.0,1.0,15:00,-914.2,39,-23.44
±0.5,1.25,3.75,10:00,-914.2,39,-23.44
±0.5,3.75,3.0,10:00,-914.2,39,-23.44
±0.5,1.25,5.0,10:00,-914.2,39,-23.44
±0.5,3.0,0.5,14:00,-914.2,39,-23.44
±0.5,4.75,3.0,10:00,-914.2,39,-23.44
±0.5,1.25,4.5,10:00,-914.2,39,-23.44
±0.5,4.25,3.0,10:00,-914.2,39,-23.44
±0.5,1.25,4.25,10:00,-914.2,39,-23.44
±0.5,4.5,3.0,10:00,-914.2,39,-23.44
±0.5,4.5,2.0,10:30,-915.2,39,-23.47
±0.5,5.0,2.0,10:30,-915.2,39,-23.47
±0.5,4.0,2.0,10:30,-915.2,39,-23.47
±1,0.75,2.5,14:00,-915.2,39,-23.47
±0.5,3.75,2.0,10:30,-915.2,39,-23.47
±0.5,1.75,2.0,10:30,-915.2,39,-23.47
±0.5,4.75,2.0,10:30,-915.2,39,-23.47
±0.5,4.25,2.0,10:30,-915.2,39,-23.47
±1,2.5,1.75,10:00,-916.2,39,-23.49
±0.5,2.75,1.25,10:00,-918.2,39,-23.54
±1,0.5,1.25,11:00,-918.2,39,-23.54
±0.5,2.0,1.0,11:00,-918.2,39,-23.54
±0.5,2.5,2.75,10:30,-918.2,39,-23.54
±1,1.0,2.5,10:00,-919.2,39,-23.57
±0.5,3.25,2.25,10:00,-921.2,39,-23.62
±1,1.0,1.0,11:30,-921.2,39,-23.62
±1,1.75,2.5,10:00,-921.2,39,-23.62
±0.5,3.5,2.25,10:00,-921.2,39,-23.62
±0.5,1.5,0.5,12:30,-922.2,39,-23.65
±0.5,0.75,3.0,10:00,-922.2,39,-23.65
±1,0.75,3.75,12:30,-924.2,39,-23.7
±0.5,2.5,2.5,10:30,-924.2,39,-23.7
±1,0.5,1.5,10:00,-924.2,39,-23.7
±1,4.0,0.75,13:30,-924.2,39,-23.7
±1,4.25,0.75,13:30,-924.2,39,-23.7
±1,5.0,0.75,13:30,-924.2,39,-23.7
±1,2.5,1.0,13:00,-924.2,39,-23.7
±1,3.75,0.75,13:30,-924.2,39,-23.7
±1,4.75,0.75,13:30,-924.2,39,-23.7
±1,4.5,0.75,13:30,-924.2,39,-23.7
±1,0.75,3.75,13:30,-925.2,39,-23.72
±0.5,2.5,3.0,10:00,-926.2,39,-23.75
±0.5,0.5,2.25,10:30,-927.2,39,-23.77
±1,3.0,1.25,13:00,-927.2,39,-23.77
±0.5,2.0,2.75,10:30,-927.2,39,-23.77
±1,2.75,1.5,10:00,-927.2,39,-23.77
±1,4.25,2.0,10:00,-928.2,39,-23.8
±1,3.5,1.25,11:00,-928.2,39,-23.8
±1,5.0,2.0,10:00,-928.2,39,-23.8
±0.5,1.25,3.25,10:30,-928.2,39,-23.8
±1,3.75,2.0,10:00,-928.2,39,-23.8
±1,4.75,2.0,10:00,-928.2,39,-23.8
±1,4.0,2.0,10:00,-928.2,39,-23.8
±1,4.5,2.0,10:00,-928.2,39,-23.8
±0.5,1.5,0.75,11:30,-929.2,39,-23.83
±0.5,3.0,0.5,12:00,-930.2,39,-23.85
±1,3.25,0.5,15:00,-930.2,39,-23.85
±0.5,3.5,0.5,12:30,-931.2,39,-23.88
±0.5,0.5,3.0,10:00,-931.2,39,-23.88
±0.5,1.25,3.25,10:00,-931.2,39,-23.88
±0.5,0.75,3.25,10:30,-931.2,39,-23.88
±1,3.75,0.75,11:30,-932.2,39,-23.9
±1,5.0,0.75,11:30,-932.2,39,-23.9
±1,4.25,0.75,11:30,-932.2,39,-23.9
±1,4.75,0.75,11:30,-932.2,39,-23.9
±1,4.5,0.75,11:30,-932.2,39,-23.9
±1,4.0,0.75,11:30,-932.2,39,-23.9
±1,2.5,0.75,12:30,-933.2,39,-23.93
±0.5,2.0,2.5,10:30,-933.2,39,-23.93
±1,1.5,1.25,10:00,-933.2,39,-23.93
±0.5,2.5,0.75,11:30,-934.2,39,-23.95
±0.5,1.5,0.75,13:00,-935.2,39,-23.98
±1,1.5,2.25,10:00,-935.2,39,-23.98
±0.5,1.5,1.5,10:30,-935.2,39,-23.98
±0.5,1.0,1.75,10:30,-936.2,39,-24.01
±0.5,3.0,2.25,10:00,-936.2,39,-24.01
±0.5,4.5,0.75,11:30,-937.2,39,-24.03
±0.5,2.0,0.5,13:30,-937.2,39,-24.03
±0.5,4.75,0.75,11:30,-937.2,39,-24.03
±0.5,4.25,0.75,11:30,-937.2,39,-24.03
±0.5,5.0,0.75,11:30,-937.2,39,-24.03
±1,1.25,1.0,11:30,-937.2,39,-24.03
±0.5,4.0,0.75,11:30,-937.2,39,-24.03
±0.5,3.75,0.75,11:30,-937.2,39,-24.03
±0.5,1.75,3.5,10:00,-938.2,39,-24.06
±0.5,1.5,3.0,10:30,-938.2,39,-24.06
±0.5,3.25,1.0,11:00,-939.2,39,-24.08
±0.5,1.5,1.25,10:30,-939.2,39,-24.08
±1,0.75,1.25,12:00,-939.2,39,-24.08
±0.5,1.75,0.75,12:00,-940.2,39,-24.11
±0.5,1.75,3.75,10:00,-940.2,39,-24.11
±0.5,1.75,4.75,10:00,-940.2,39,-24.11
±0.5,1.75,4.0,10:00,-940.2,39,-24.11
±0.5,1.75,4.5,10:00,-940.2,39,-24.11
±0.5,1.75,5.0,10:00,-940.2,39,-24.11
±1,3.0,1.25,13:30,-940.2,39,-24.11
±0.5,1.75,4.25,10:00,-940.2,39,-24.11
±0.5,2.75,2.5,10:00,-941.2,39,-24.13
±0.5,1.5,3.5,10:00,-941.2,39,-24.13
±0.5,1.75,0.75,11:30,-941.2,39,-24.13
±0.5,1.5,2.0,10:30,-942.2,39,-24.16
±0.5,1.5,5.0,10:00,-943.2,39,-24.18
±0.5,1.5,3.75,10:00,-943.2,39,-24.18
±0.5,1.5,4.5,10:00,-943.2,39,-24.18
±0.5,1.5,4.0,10:00,-943.2,39,-24.18
±1,2.25,1.75,10:00,-943.2,39,-24.18
±0.5,1.5,4.25,10:00,-943.2,39,-24.18
±0.5,1.5,4.75,10:00,-943.2,39,-24.18
±0.5,1.0,3.5,10:00,-943.2,39,-24.18
±1,0.75,1.5,10:00,-944.2,39,-24.21
±1,0.5,1.75,12:30,-944.2,39,-24.21
±0.5,4.0,2.75,10:30,-945.2,39,-24.24
±0.5,3.75,2.75,10:30,-945.2,39,-24.24
±0.5,4.5,2.75,10:30,-945.2,39,-24.24
±0.5,4.75,2.75,10:30,-945.2,39,-24.24
±0.5,5.0,2.75,10:30,-945.2,39,-24.24
±0.5,4.25,2.75,10:30,-945.2,39,-24.24
±0.5,1.75,2.75,10:30,-945.2,39,-24.24
±1,0.5,2.0,12:30,-945.2,39,-24.24
±0.5,1.0,4.75,10:00,-945.2,39,-24.24
±0.5,1.0,5.0,10:00,-945.2,39,-24.24
±0.5,1.0,4.25,10:00,-945.2,39,-24.24
±0.5,1.0,3.75,10:00,-945.2,39,-24.24
±0.5,1.0,4.0,10:00,-945.2,39,-24.24
±0.5,1.0,4.5,10:00,-945.2,39,-24.24
±1,2.5,2.0,10:00,-947.2,39,-24.29
±0.5,0.5,1.0,13:00,-947.2,39,-24.29
±1,1.0,1.0,14:00,-947.2,39,-24.29
±0.5,0.5,1.0,12:00,-947.2,39,-24.29
±0.5,2.75,0.5,14:00,-947.2,39,-24.29
±0.5,4.25,2.75,10:00,-948.2,39,-24.31
±0.5,4.0,2.75,10:00,-948.2,39,-24.31
±0.5,5.0,2.75,10:00,-948.2,39,-24.31
±0.5,3.75,2.75,10:00,-948.2,39,-24.31
±0.5,4.75,2.75,10:00,-948.2,39,-24.31
±0.5,4.5,2.75,10:00,-948.2,39,-24.31
±0.5,2.5,0.75,13:30,-950.2,39,-24.36
±0.5,1.75,0.75,12:30,-950.2,39,-24.36
±1,1.75,0.5,15:00,-950.2,39,-24.36
±0.5,2.25,3.0,10:00,-950.2,39,-24.36
±1,1.25,1.75,10:00,-950.2,39,-24.36
±0.5,4.25,2.5,10:30,-951.2,39,-24.39
±0.5,1.75,2.5,10:30,-951.2,39,-24.39
±0.5,4.75,2.5,10:30,-951.2,39,-24.39
±0.5,5.0,2.5,10:30,-951.2,39,-24.39
±0.5,4.5,2.5,10:30,-951.2,39,-24.39
±1,0.5,3.5,12:30,-951.2,39,-24.39
±1,0.75,1.75,13:30,-951.2,39,-24.39
±0.5,3.75,2.5,10:30,-951.2,39,-24.39
±0.5,4.0,2.5,10:30,-951.2,39,-24.39
±1,1.5,1.0,13:00,-952.2,39,-24.42
±1,3.25,0.75,14:30,-952.2,39,-24.42
±1,0.75,2.0,13:30,-952.2,39,-24.42
±1,3.25,2.25,13:30,-952.2,39,-24.42
±0.5,1.0,3.5,10:30,-952.2,39,-24.42
±1,1.0,1.25,10:00,-952.2,39,-24.42
±1,2.5,1.0,11:00,-953.2,39,-24.44
±0.5,1.25,2.25,10:30,-953.2,39,-24.44
±0.5,2.25,0.5,13:30,-953.2,39,-24.44
±1,1.0,2.25,10:00,-954.2,39,-24.47
±1,1.75,1.0,13:00,-954.2,39,-24.47
±1,1.75,1.25,10:00,-954.2,39,-24.47
±0.5,0.75,2.75,10:00,-956.2,39,-24.52
±0.5,0.75,2.25,10:30,-956.2,39,-24.52
±1,3.5,1.75,13:30,-956.2,39,-24.52
±1,1.75,2.25,10:00,-956.2,39,-24.52
±0.5,3.5,0.75,12:00,-957.2,39,-24.54
±0.5,1.75,3.25,10:00,-957.2,39,-24.54
±1,1.0,2.25,15:00,-958.2,39,-24.57
±1,3.0,0.5,15:00,-958.2,39,-24.57
±1,0.5,1.75,12:00,-958.2,39,-24.57
±1,1.5,1.0,13:30,-958.2,39,-24.57
±1,0.75,3.75,13:00,-959.2,39,-24.59
±0.5,2.5,2.75,10:00,-960.2,39,-24.62
±0.5,1.5,1.0,11:00,-960.2,39,-24.62
±0.5,1.5,3.25,10:00,-960.2,39,-24.62
±1,1.0,2.25,12:30,-960.2,39,-24.62
±1,2.0,1.75,10:00,-960.2,39,-24.62
±0.5,1.25,0.75,14:30,-961.2,39,-24.65
±0.5,1.5,0.75,12:00,-961.2,39,-24.65
±0.5,1.5,0.75,12:30,-962.2,39,-24.67
±0.5,1.0,3.25,10:00,-962.2,39,-24.67
±1,2.0,0.5,14:00,-962.2,39,-24.67
±1,1.0,1.25,13:00,-963.2,39,-24.7
±0.5,2.75,0.5,12:00,-963.2,39,-24.7
±1,1.0,2.5,15:00,-964.2,39,-24.72
±0.5,1.75,0.75,13:30,-964.2,39,-24.72
±1,3.5,2.5,13:00,-964.2,39,-24.72
±1,2.5,0.75,11:30,-964.2,39,-24.72
±0.5,3.0,1.0,11:00,-965.2,39,-24.75
±0.5,0.5,2.75,10:00,-965.2,39,-24.75
±0.5,0.5,1.0,11:00,-965.2,39,-24.75
±1,2.5,0.75,14:00,-967.2,39,-24.8
±1,3.5,2.5,13:30,-967.2,39,-24.8
±1,0.5,2.5,12:00,-968.2,39,-24.83
±1,2.5,0.75,12:00,-968.2,39,-24.83
±1,0.5,3.5,13:00,-968.2,39,-24.83
±0.5,2.75,2.25,10:00,-969.2,39,-24.85
±0.5,3.5,1.75,10:00,-970.2,39,-24.88
±0.5,3.25,1.75,10:00,-970.2,39,-24.88
±0.5,3.5,0.75,12:30,-971.2,39,-24.9
±0.5,1.0,3.25,10:30,-971.2,39,-24.9
±1,0.5,3.25,12:30,-971.2,39,-24.9
±0.5,1.5,2.75,10:30,-972.2,39,-24.93
±0.5,1.75,0.75,14:00,-973.2,39,-24.95
±1,2.25,2.0,10:00,-974.2,39,-24.98
±0.5,2.0,3.0,10:00,-974.2,39,-24.98
±0.5,2.0,0.75,13:00,-974.2,39,-24.98
±1,1.0,1.25,13:30,-975.2,39,-25.01
±1,0.5,2.0,12:00,-975.2,39,-25.01
±0.5,2.25,0.75,12:00,-976.2,39,-25.03
±0.5,3.25,0.75,14:00,-977.2,39,-25.06
±0.5,0.5,1.5,10:30,-977.2,39,-25.06
±0.5,1.5,2.5,10:30,-978.2,39,-25.08
±0.5,4.5,1.25,10:00,-979.2,39,-25.11
±0.5,4.25,1.25,10:00,-979.2,39,-25.11
±0.5,3.75,1.25,10:00,-979.2,39,-25.11
±0.5,5.0,1.25,10:00,-979.2,39,-25.11
±0.5,4.0,1.25,10:00,-979.2,39,-25.11
±0.5,4.75,1.25,10:00,-979.2,39,-25.11
±0.5,2.25,0.75,13:00,-980.2,39,-25.13
±0.5,0.5,3.0,10:30,-980.2,39,-25.13
±1,3.0,2.25,13:30,-980.2,39,-25.13
±1,3.0,0.75,14:30,-980.2,39,-25.13
±0.5,0.5,1.25,10:30,-981.2,39,-25.16
±1,1.25,2.0,10:00,-981.2,39,-25.16
±1,2.25,1.25,11:00,-981.2,39,-25.16
±1,0.5,3.75,13:30,-981.2,39,-25.16
±1,4.0,1.5,10:00,-982.2,39,-25.18
±1,4.5,1.5,10:00,-982.2,39,-25.18
±1,4.75,1.5,10:00,-982.2,39,-25.18
±1,4.25,1.5,10:00,-982.2,39,-25.18
±1,5.0,1.5,10:00,-982.2,39,-25.18
±1,3.75,1.5,10:00,-982.2,39,-25.18
±1,1.0,2.5,12:30,-983.2,39,-25.21
±0.5,0.5,2.0,10:30,-984.2,39,-25.24
±1,0.5,3.75,14:00,-984.2,39,-25.24
±0.5,2.25,2.75,10:00,-984.2,39,-25.24
±1,0.5,1.25,11:30,-984.2,39,-25.24
±1,3.5,2.25,13:00,-985.2,39,-25.26
±0.5,3.0,1.75,10:00,-985.2,39,-25.26
±1,1.75,1.0,13:30,-985.2,39,-25.26
±0.5,1.25,0.75,15:00,-985.2,39,-25.26
±0.5,0.75,1.25,10:00,-987.2,39,-25.31
±0.5,0.5,1.0,12:30,-987.2,39,-25.31
±1,2.75,0.5,14:30,-987.2,39,-25.31
±1,0.5,3.25,13:00,-988.2,39,-25.34
±1,3.5,1.0,12:30,-989.2,39,-25.36
±1,1.75,1.25,11:00,-989.2,39,-25.36
±1,1.5,1.75,10:00,-990.2,39,-25.39
±1,1.25,1.25,11:00,-991.2,39,-25.42
±1,2.0,2.0,10:00,-991.2,39,-25.42
±0.5,1.5,0.75,13:30,-991.2,39,-25.42
±0.5,2.5,1.25,10:00,-991.2,39,-25.42
±1,1.5,1.25,11:00,-992.2,39,-25.44
±1,0.75,3.75,15:00,-993.2,39,-25.47
±1,1.5,1.0,12:30,-993.2,39,-25.47
±1,0.75,1.75,12:30,-996.2,39,-25.54
±0.5,0.5,1.25,10:00,-996.2,39,-25.54
±0.5,1.0,2.25,10:30,-996.2,39,-25.54
±1,3.25,1.25,11:00,-996.2,39,-25.54
±1,0.75,2.0,12:30,-997.2,39,-25.57
±0.5,3.25,0.5,12:30,-998.2,39,-25.59
±0.5,2.75,1.0,11:00,-998.2,39,-25.59
±1,0.75,3.75,14:00,-998.2,39,-25.59
±1,2.0,1.25,11:00,-998.2,39,-25.59
±0.5,3.75,0.5,13:00,-999.2,39,-25.62
±0.5,4.0,0.5,13:00,-999.2,39,-25.62
±0.5,4.25,0.5,13:00,-999.2,39,-25.62
±0.5,4.5,0.5,13:00,-999.2,39,-25.62
±0.5,5.0,0.5,13:00,-999.2,39,-25.62
±0.5,4.75,0.5,13:00,-999.2,39,-25.62
±0.5,2.0,0.75,12:00,-1000.2,39,-25.65
±0.5,1.25,1.0,11:00,-1000.2,39,-25.65
±1,2.5,1.5,10:00,-1001.2,39,-25.67
±0.5,0.75,1.0,13:00,-1001.2,39,-25.67
±0.5,3.75,2.5,10:00,-1002.2,39,-25.7
±0.5,4.0,2.5,10:00,-1002.2,39,-25.7
±0.5,4.5,2.5,10:00,-1002.2,39,-25.7
±0.5,5.0,2.5,10:00,-1002.2,39,-25.7
±0.5,4.75,2.5,10:00,-1002.2,39,-25.7
±0.5,4.25,2.5,10:00,-1002.2,39,-25.7
±0.5,1.25,1.5,10:30,-1003.2,39,-25.72
±1,0.5,3.75,12:00,-1003.2,39,-25.72
±1,0.75,3.5,12:30,-1003.2,39,-25.72
±1,1.0,1.25,12:00,-1003.2,39,-25.72
±0.5,3.0,0.75,14:00,-1003.2,39,-25.72
±0.5,0.75,1.0,13:30,-1004.2,39,-25.75
±1,0.75,3.5,13:30,-1004.2,39,-25.75
±0.5,0.75,1.5,10:30,-1006.2,39,-25.8
±0.5,1.25,3.0,10:30,-1006.2,39,-25.8
±0.5,1.0,1.0,13:00,-1006.2,39,-25.8
±1,0.5,1.75,13:30,-1007.2,39,-25.83
±0.5,1.25,1.25,10:30,-1007.2,39,-25.83
±0.5,3.25,2.0,10:00,-1007.2,39,-25.83
±0.5,3.5,2.0,10:00,-1007.2,39,-25.83
±0.5,2.0,2.75,10:00,-1008.2,39,-25.85
±1,0.5,2.0,13:30,-1008.2,39,-25.85
±1,1.0,1.75,10:00,-1009.2,39,-25.88
±0.5,1.25,3.0,10:00,-1009.2,39,-25.88
±1,1.25,1.25,12:30,-1009.2,39,-25.88
±0.5,0.75,3.0,10:30,-1009.2,39,-25.88
±0.5,0.75,2.5,10:00,-1010.2,39,-25.9
±0.5,1.25,2.0,10:30,-1010.2,39,-25.9
±0.5,0.5,1.0,13:30,-1010.2,39,-25.9
±0.5,0.75,1.25,10:30,-1010.2,39,-25.9
±1,1.75,1.75,10:00,-1011.2,39,-25.93
±0.5,0.75,2.0,10:30,-1013.2,39,-25.98
±1,3.5,1.0,12:00,-1013.2,39,-25.98
±1,1.75,1.0,12:30,-1014.2,39,-26.01
±0.5,0.5,2.75,10:30,-1014.2,39,-26.01
±0.5,2.5,2.5,10:00,-1014.2,39,-26.01
±0.5,3.5,1.0,13:00,-1014.2,39,-26.01
±0.5,2.25,1.25,10:00,-1015.2,39,-26.03
±1,1.0,2.25,13:30,-1015.2,39,-26.03
±1,0.5,1.75,13:00,-1016.2,39,-26.06
±0.5,1.0,1.0,13:30,-1016.2,39,-26.06
±1,0.5,2.0,13:00,-1017.2,39,-26.08
±0.5,2.75,1.75,10:00,-1018.2,39,-26.11
±0.5,0.5,2.5,10:00,-1019.2,39,-26.13
±0.5,0.5,2.5,10:30,-1020.2,39,-26.16
±0.5,2.5,0.5,14:00,-1020.2,39,-26.16
±1,1.5,2.0,10:00,-1021.2,39,-26.18
±0.5,3.0,2.0,10:00,-1022.2,39,-26.21
±1,0.75,3.25,12:30,-1023.2,39,-26.24
±1,0.75,1.25,15:00,-1023.2,39,-26.24
±1,0.75,3.25,13:30,-1024.2,39,-26.26
±0.5,3.0,0.5,12:30,-1024.2,39,-26.26
±1,3.0,1.25,11:00,-1024.2,39,-26.26
±1,3.25,1.75,13:30,-1024.2,39,-26.26
±0.5,2.25,0.5,12:30,-1024.2,39,-26.26
±0.5,3.25,0.75,12:00,-1024.2,39,-26.26
±1,0.75,1.75,15:00,-1025.2,39,-26.29
±1,2.25,0.5,14:00,-1026.2,39,-26.31
±1,1.5,1.0,12:00,-1027.2,39,-26.34
±1,0.75,2.25,12:00,-1027.2,39,-26.34
±1,2.0,0.75,14:00,-1028.2,39,-26.36
±1,2.25,1.5,10:00,-1028.2,39,-26.36
±0.5,4.75,2.25,10:00,-1030.2,39,-26.42
±0.5,5.0,2.25,10:00,-1030.2,39,-26.42
±1,0.75,1.25,11:00,-1030.2,39,-26.42
±0.5,4.5,2.25,10:00,-1030.2,39,-26.42
±0.5,4.0,2.25,10:00,-1030.2,39,-26.42
±0.5,4.25,2.25,10:00,-1030.2,39,-26.42
±0.5,3.75,2.25,10:00,-1030.2,39,-26.42
±1,3.25,2.5,13:00,-1032.2,39,-26.47
±1,3.5,1.75,13:00,-1034.2,39,-26.52
±0.5,1.75,3.0,10:00,-1035.2,39,-26.54
±1,1.25,1.5,10:00,-1035.2,39,-26.54
±1,3.25,2.5,13:30,-1035.2,39,-26.54
±1,2.0,1.0,13:00,-1036.2,39,-26.57
±0.5,2.5,0.5,12:00,-1036.2,39,-26.57
±0.5,2.75,0.75,14:00,-1036.2,39,-26.57
±1,0.5,3.75,15:00,-1037.2,39,-26.59
±1,2.25,1.0,13:30,-1037.2,39,-26.59
±1,0.75,3.5,13:00,-1038.2,39,-26.62
±0.5,0.75,2.25,10:00,-1038.2,39,-26.62
±0.5,2.25,2.5,10:00,-1038.2,39,-26.62
±0.5,3.25,0.75,12:30,-1038.2,39,-26.62
±0.5,1.5,3.0,10:00,-1038.2,39,-26.62
±0.5,0.75,1.0,12:30,-1039.2,39,-26.65
±1,0.5,1.25,15:00,-1039.2,39,-26.65
±1,1.0,1.75,12:30,-1039.2,39,-26.65
±0.5,2.0,1.25,10:00,-1039.2,39,-26.65
±0.5,1.0,3.0,10:00,-1040.2,39,-26.67
±0.5,1.25,2.75,10:30,-1040.2,39,-26.67
±1,3.5,1.0,14:00,-1040.2,39,-26.67
±1,0.75,1.5,13:30,-1040.2,39,-26.67
±1,1.0,2.0,10:00,-1040.2,39,-26.67
±1,1.75,1.0,12:00,-1041.2,39,-26.7
±1,1.75,2.0,10:00,-1042.2,39,-26.72
±1,5.0,0.5,14:00,-1042.2,39,-26.72
±1,4.75,0.5,14:00,-1042.2,39,-26.72
±1,4.25,0.5,14:00,-1042.2,39,-26.72
±1,3.75,0.5,14:00,-1042.2,39,-26.72
±0.5,2.5,2.25,10:00,-1042.2,39,-26.72
±1,4.0,0.5,14:00,-1042.2,39,-26.72
±1,4.5,0.5,14:00,-1042.2,39,-26.72
±0.5,1.25,2.75,10:00,-1043.2,39,-26.75
±0.5,2.0,0.75,13:30,-1043.2,39,-26.75
±0.5,0.75,2.75,10:30,-1043.2,39,-26.75
±1,3.5,3.75,13:00,-1044.2,39,-26.77
±1,2.0,1.5,10:00,-1045.2,39,-26.8
±1,3.5,1.5,13:30,-1045.2,39,-26.8
±0.5,0.75,1.0,11:00,-1046.2,39,-26.83
±0.5,1.0,1.5,10:30,-1046.2,39,-26.83
±1,1.25,1.0,14:00,-1046.2,39,-26.83
±0.5,1.0,1.0,12:30,-1046.2,39,-26.83
±0.5,1.25,2.5,10:30,-1046.2,39,-26.83
±0.5,0.5,2.25,10:00,-1047.2,39,-26.85
±1,2.25,1.0,13:00,-1049.2,39,-26.9
±0.5,0.75,2.5,10:30,-1049.2,39,-26.9
±0.5,1.0,3.0,10:30,-1049.2,39,-26.9
±1,0.5,3.0,12:30,-1049.2,39,-26.9
±0.5,3.0,0.75,12:00,-1050.2,39,-26.93
±0.5,1.0,1.25,10:30,-1050.2,39,-26.93
±0.5,3.25,1.5,10:00,-1050.2,39,-26.93
±0.5,3.5,1.5,10:00,-1050.2,39,-26.93
±1,3.0,1.75,13:30,-1052.2,39,-26.98
±0.5,0.5,1.0,11:30,-1052.2,39,-26.98
±0.5,1.0,2.0,10:30,-1053.2,39,-27.01
±1,3.25,2.25,13:00,-1053.2,39,-27.01
±1,0.5,2.0,14:00,-1054.2,39,-27.03
±1,0.5,1.5,12:00,-1054.2,39,-27.03
±0.5,2.75,2.0,10:00,-1055.2,39,-27.06
±1,0.5,1.75,14:00,-1056.2,39,-27.08
±1,0.75,1.25,11:30,-1057.2,39,-27.11
±1,2.75,1.25,11:00,-1057.2,39,-27.11
±0.5,2.75,0.5,12:30,-1057.2,39,-27.11
±1,3.25,1.0,12:30,-1057.2,39,-27.11
±1,0.75,3.25,13:00,-1058.2,39,-27.13
±1,1.0,1.25,15:00,-1059.2,39,-27.16
±0.5,2.0,0.5,12:30,-1059.2,39,-27.16
±0.5,2.25,0.75,13:30,-1059.2,39,-27.16
±1,1.0,1.25,11:00,-1059.2,39,-27.16
